stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
CHECCRNN,CHECCRNN,CHEYENNE BLVD & CHEYENNE CR,CHEYENNE CR & CHEYENNE BV,36.252211,-86.671039,,,,,,
CHECCTNN,CHECCTNN,CHEYENNE BLVD & CHEYENNE CT,CHEYENNE BV & CHEYENNE CT,36.246647,-86.669281,,,,,,
CHEFORWN,CHEFORWN,CHESTNUT ST & FORT NEGLEY BLVD WB,CHESTNUT ST & FORT NEGLEY BV,36.142249,-86.775425,,,,,,0
CHEMAREN,CHEMAREN,CHESTNUT ST & MARTIN ST EB,,36.143403,-86.769849,,,,,,
CHERAISN,CHERAISN,CHESAPEAKE DR & RAINWOOD DR SB,CHESAPEAKE DR & RAIN WOOD,36.24323,-86.767688,,,,,,
CHEWOOSN,CHEWOOSN,CHESAPEAKE DR & WOOD TRL SB,CHESAPEAKE DR & WOOD TRAIL,36.244805,-86.767814,,,,,,
CLA24ANN,CLA24ANN,CLARKSVILLE PIKE & 24TH AVE N NB,CLARKSVILLE PK & 24TH AV N,36.184747,-86.815544,,,,,,
CLASHASF,CLASHASF,CLARKSVILLE PIKE & S HAMILTON RD SB,CLARKSVILLE PK & BUENA VISTA PK,36.193064,-86.830338,,,,,,
CLACLISN,CLACLISN,CLARKSVILLE PIKE & CLIFF DR SB,CLARKSVILLE PK & CLIFF DR,36.192341,-86.829181,,,,,,0
CLACLINN,CLACLINN,CLARKSVILLE PIKE & CLIFF DR NB,2890 CLARKSVILLE PIKE,36.192195,-86.828462,,,,,,0
CLAROSNN,CLAROSNN,CLARKSVILLE PIKE & ROSA PARKS BLVD NB,CLARKSVILLE PK & ED TEMPLE BV,36.187826,-86.821122,0,,,,,0
CLAEDSM,CLAEDSM,CLARKSVILLE PIKE & ED TEMPLE BLVD S,,36.187276,-86.820545,,,,,,
CLAEDTSN,CLAEDTSN,CLARKSVILLE PIKE & ED TEMPLE BLVD S,CLARKSVILLE PK & ED TEMPLE BV,36.188724,-86.82301,0,,,,,
CLE3RDEN,CLE3RDEN,CLEVELAND ST & N 3RD ST EB,,36.186902,-86.766241,,,,,,
CLEMERWM,CLEMERWM,CLEVELAND ST & MERIDIAN ST WB,,36.187051,-86.76733,,,,,,0
CLI34AWF,CLI34AWF,CLIFTON AVE & 34TH AVE N WB,CLIFTON & 34 AVE,36.158465,-86.827484,,,,,,
CLI40AEF,CLI40AEF,CLIFTON AVE & 40TH AVE N EB,CLIFTON & 40 AVE,36.157053,-86.834036,,,,,,1
CLIBUENM,CLIBUENM,CLIFF DR & SMITH TOWERS NB,CLIFF & BUENA VISTA,36.195962,-86.826163,0,,,,,
COLDAVPR,COLDAVPR,COLEY DAVIS RD SHELTER PARK AND RIDE,EXIT 196 & RAMP,36.079608,-86.955657,0,,,,,0
COUDOAWN,COUDOAWN,COUNTY HOSPITAL RD & DOAK AVE WB,,36.19142,-86.83582,,,,,,0
COUHYDWF,COUHYDWF,COUNTY HOSPITAL RD & HYDES FERRY RD WB,1691 COUNTY HOSPITAL RD,36.189381,-86.837988,0,,,,,0
COUPANWN,COUPANWN,COUNTY HOSPITAL RD & PANORAMA DR WB,,36.18444,-86.843029,,,,,,
COUPANEN,COUPANEN,COUNTY HOSPITAL RD & PANORAMA DR,,36.18413,-86.843152,,,,,,0
COUPANEM,COUPANEM,COUNTY HOSPITAL RD & PANORAMA DR EB,COUNTY HOSPITAL & HYDES FERRY DR,36.187716,-86.839444,,,,,,0
CREGREWN,CREGREWN,CRESTMOOR RD & GREEN HILLS VILLAGE DR WB,2281 CRESTMOOR RD & GREEN HILLS VLG,36.109519,-86.814508,0,,,,,0
BUC10AWM,BUC10AWM,BUCHANAN ST & 10TH AVE N WB,BUCHANAN ST & 10TH AV N,36.180536,-86.802572,,,,,,
DEL26AWN,DEL26AWN,DELK AVE & 26TH AVE N WB,,36.178443,-86.819095,0,,,,,
DICBELSS,DICBELSS,DICKERSON PIKE & BELLSHIRE DR SB,DICKERSON PK & BELLSHIRE DR,36.259517,-86.757895,,,,,,0
DICBENNF,DICBENNF,DICKERSON PIKE & BEN ALLEN RD NB,3028 DICKERSON PIKE,36.225551,-86.760196,0,,,,,0
DICCLESN,DICCLESN,N DICKERSON PIKE & CLEVELAND ST SB,886 DICKERSON PIKE & CLEVELAND ST,36.187567,-86.773431,0,,,,,0
DICGORSF,DICGORSF,DICKERSON PIKE & GORDON TER SB,DICKERSON PK & GORDON TR,36.212387,-86.765054,,,,,,
DICGRISN,DICGRISN,DICKERSON PIKE & GRIZZARD AVE SB,DICKERSON PK & GRIZZARD AVE,36.208326,-86.767458,,,,,,0
DICDELNF,DICDELNF,DICKERSON PIKE & DELLWAY VILLA DR N,DICKERSON PK & DELLWAY VILLA RD,36.213799,-86.764334,,,,,,
DICBENNM,DICBENNM,DICKERSON PIKE & BEN ALLEN NB,DICKERSON PK & EWING DR,36.227385,-86.759588,0,,,,,0
DICTRINM,DICTRINM,DICKERSON PIKE & E TRINITY LN NB,DICKERSON PK & E TRINITY LN,36.204013,-86.768942,,,,,,
DICMARNM,DICMARNM,DICKERSON PIKE & MARIE MB,DICKERSON PK & FERN AV,36.198447,-86.770684,,,,,,
DICALHSF,DICALHSF,DICKERSON PIKE & ALHAMBRA CIR SB,DICKERSON PK & ALHAMBRA CR,36.219365,-86.762615,,,,,,
DICDONNF,DICDONNF,DICKERSON PIKE & DONALD ST NB,US HWY 31W & DICKERSON PIKE,36.211858,-86.765017,,,,,,
DICDOUNN,DICDOUNN,DICKERSON PIKE & DOUGLAS AVE NB,DICKERSON PK & DOUGLAS AV,36.194021,-86.772334,,,,,,0
DICDUESF,DICDUESF,DICKERSON PIKE & DUE WEST AVE SB,DICKERSON PK & DUE WEST AVE,36.255715,-86.757984,,,,,,
DICTRINN,DICTRINN,DICKERSON PIKE & E TRINTY LN NB,DICKERSON PK & E TRINITY LN,36.205694,-86.768557,,,,,,
DICEVANN,DICEVANN,DICKERSON PIKE & EVANSTON AVE NB,DICKERSON PK & EVANSTON AV,36.189985,-86.772877,,,,,,
DICEWISF,DICEWISF,DICKERSON PIKE & EWING DR SB,DICKERSON PK & EWING DR,36.228732,-86.759498,,,,,,0
DICGATNF,DICGATNF,DICKERSON PIKE & GATEWOOD AVE NB,DICKERSON PK & GATEWOOD AV,36.20058,-86.769664,,,,,,0
DICGATSN,DICGATSN,DICKERSON PIKE & GATEWOOD AVE SB,,36.200189,-86.770043,,,,,,
DICGRANN,DICGRANN,DICKERSON PIKE & GRACE ST NB,STATE HWY 11 & DICKERSON PIKE,36.183055,-86.773789,,,,,,0
DICGRASN,DICGRASN,N DICKERSON PIKE & GRACE ST SB,750 DICKERSON PIKE,36.18378,-86.773882,,,,,,0
DICHANNN,DICHANNN,N DICKERSON PIKE & HANCOCK ST NB,N DICKERSON PK & HANCOCK ST,36.184323,-86.773647,,,,,,
DICLIGSF,DICLIGSF,DICKERSON PIKE & LIGON AVE SB,,36.194193,-86.772489,,,,,,0
DICLORNF,DICLORNF,DICKERSON PIKE & LORRAINE AVE NB,DICKERSON PK & LORRAINE AV,36.217862,-86.762922,,,,,,0
DICLUCNF,DICLUCNF,DICKERSON PIKE & LUCILE ST NB,DICKERSON PK & LUCILE ST,36.196843,-86.771548,,,,,,0
DICLUCSN,DICLUCSN,DICKERSON PIKE & LUCILE ST SB,DICKERSON PK & LUCILE ST,36.196528,-86.771895,,,,,,
DICMULSN,DICMULSN,DICKERSON PIKE & MULBERRY DOWNS CIR,DICKERSON PK & MULBERRY DOWNS CR,36.251637,-86.757526,,,,,,
DICBELSN,DICBELSN,DICKERSON PK & BELL GRIMES LN,,36.268491,-86.756147,,,,,,
DICPINNN,DICPINNN,DICKERSON PIKE & PINE RIDGE DR NB,DICKERSON PK & PINE RIDGE DR,36.22127,-86.761726,,,,,,
DICPINSN,DICPINSN,DICKERSON PIKE & PINE RIDGE DR SB,DICKERSON PK & PINE RIDGE DR,36.221328,-86.761926,,,,,,
DICQUENN,DICQUENN,DICKERSON PIKE & QUEEN AVE NB,DICKERSON PK & QUEEN AV,36.208232,-86.767299,,,,,,
DICRICNN,DICRICNN,DICKERSON PIKE & RICHARDSON AVE NB,DICKERSON PK & RICHARDSON AV,36.191684,-86.772668,,,,,,
DICRICSF,DICRICSF,DICKERSON PIKE & RICHARDSON AVE SB,1116 DICKERSON PIKE & RICHARDSON AVE,36.191513,-86.772859,0,,,,,1
DICDELNN,DICDELNN,DICKERSON & DELLWAY DR NB,STATE HWY 11 & DICKERSON PIKE,36.214963,-86.763917,,,,,,
DICCLENN,DICCLENN,N DICKERSON PIKE & CLEVELAND ST NB,890 DICKERSON PIKE & CLEVELAND ST,36.187195,-86.773301,,,,,,0
DICSUNNF,DICSUNNF,DICKERSON PIKE & SUNSET CR NB,2958 DICKERSON PIKE & SUNSET DR,36.223889,-86.760818,,,,,,0
DICSUNSF,DICSUNSF,DICKERSON PIKE & SUNSET CR SB,2942 DICKERSON PIKE & SUNSET DR,36.223271,-86.76125,0,,,,,0
DICTUCSN,DICTUCSN,DICKERSON PK & TUCKAHOE DR SB,,36.261558,-86.757642,,,,,,0
DICWTRSF,DICWTRSF,DICKERSON PIKE & W TRINITY LN SB,DICKERSON & W TRINITY LANE,36.204256,-86.769112,,,,,,
DOMFREWN,DOMFREWN,DOMINICAN DR & FRENCH LANDING DR WB,,36.188503,-86.7964,,,,,,
DOMFREEN,DOMFREEN,DOMINICAN DR & FRENCH LANDING DR EB,3RD AVE N & 4TH AVE N,36.188396,-86.796012,,,,,,0
DOMMETEN,DOMMETEN,DOMINICAN DR & METRO CENTER BLVD EB,,36.187775,-86.798861,,,,,,
DONSHASM,DONSHASM,DONELSON PKWY & SHACKLETT DR SB,,36.143629,-86.666815,,,,,,
DONROYNN,DONROYNN,DONELSON PKWY & ROYAL PKWY NB,DONELSON PIKE & SHACKLETT DR,36.145763,-86.666486,,,,,,
DOVMOOWN,DOVMOOWN,DOVERSIDE DR & MOOREWOOD DR WB,3303 DOVERSIDE DR & MOOREWOOD DR,36.240405,-86.772814,,,,,,0
DRDHERSN,DRDHERSN,DR DB TODD JR BLVD & HERMOSA ST SB,DR D B TODD JR & HERMOSA,36.164472,-86.804654,,,,,,0
DRDJOJNN,DRDJOJNN,DR DB TODD JR BLVD & JO JOHNSTON AVE NB,DR D B TODD JR BV & JO JOHNSTON,36.160454,-86.801749,,,,,,
DRDPEANF,DRDPEANF,DR DB TODD JR BLVD & PEARL ST NB,18TH AVE N & 18TH AVE,36.159231,-86.800963,,,,,,0
DOVEAGWN,DOVEAGWN,DOVERSIDE DR & EAGLEWOOD LN WB,,36.241297,-86.76779,,,,,,0
EASCHAEN,EASCHAEN,EASTLAND AVE & CHAPEL AVE EB,1812 EASTLAND AVE & CHAPEL AVE,36.182615,-86.735933,,,,,,
EASBENWN,EASBENWN,EASTLAND AVE & BENSON ST WB,1705 EASTLAND AVE & 17TH ST N,36.182943,-86.738759,,,,,,0
EASCHAWN,EASCHAWN,EASTLAND AVE & CHAPEL AVE WB,1907 EASTLAND AVE & CHAPEL AVE,36.182712,-86.735606,,,,,,
EASSETEN,EASSETEN,EASTLAND AVE & SETLIFF PL EB,,36.182778,-86.738046,,,,,,
EDG12AWN,EDG12AWN,EDGE HILL AVE & 12TH AVE S WB,EDGEHILL AVE & ALBAR DR,36.142776,-86.786695,,,,,,
EDG15AEN,EDG15AEN,EDGEHILL AVE & 15TH AVE S EB,,36.14307,-86.790822,,,,,,0
EDG19AWN,EDG19AWN,EDGEHILL AVE & 19TH AVE S WB,1886 EDGEHILL AVE & 19TH AVE,36.143915,-86.797502,,,,,,0
CHE8AWN,CHE8AWN,CHESTNUT ST & 8TH AVE S WB,CHESTNUT ST & 8TH AV S,36.141776,-86.778352,,,,,,0
EDG9AWN,EDG9AWN,EDGE HILL AVE & 9TH AVE S WB,,36.141994,-86.78077,0,,,,,
EDG17AWN,EDG17AWN,EDGEHILL AVE & 17TH AVE S WB,EDGEHILL AV & 17TH AV S,36.143534,-86.79422,,,,,,
EDGPEDWF,EDGPEDWF,EDGE HILL AVE & PEDWALK WB,,36.14195,-86.783867,,,,,,
ACOELMSM,ACOELMSM,ACORN DR & ELM HILL PK SB,,36.15053,-86.70028,,,,,,
ELMWANEM,ELMWANEM,ELM HILL PIKE & WANDA DR EB,ELM HILL PK & SANBORN DR,36.1506,-86.693653,,,,,,0
ELMAPPNF,ELMAPPNF,ELM HILL PIKE & APPLETON DR NB,1912 ELM HILL PIKE & APPLETON DR,36.14918,-86.702937,,,,,,0
ELMATRWM,ELMATRWM,ELM HILL PIKE & ATRIUM WAY WB,,36.153276,-86.688346,,,,,,0
ELMNELWN,ELMNELWN,ELM HILL PIKE & NELSON PL WB,ELM HILL PK & NELSON PL,36.149113,-86.667591,,,,,,0
ELMROYWN,ELMROYWN,ELM HILL PIKE & ROYAL PKWY WB,ELM HILL PK & ROYAL PW,36.151738,-86.676829,,,,,,
ELMERMEN,ELMERMEN,ELM HILL PIKE & ERMAC DR EB,ELM HILL PK & ERMAC DR,36.153273,-86.686932,,,,,,0
MURLESWF,MURLESWF,MURFREESBORO PIKE & LESTER AVE WB,344 MURFREESBORO PIKE,36.145782,-86.752927,0,,,,,1
MASMAPEN,MASMAPEN,MASSMAN DR & MAPLE LEAF DR EB,MASSMAN DR & MAPLELEAF DR,36.15053,-86.709321,,,,,,
ELMAIRWM,ELMAIRWM,ELM HILL PIKE & AIR LANE DR WB,ELM HILL PK & AIR LANE DR,36.146839,-86.704906,,,,,,
ELMMASWM,ELMMASWM,ELM HILL PIKE & MASSMAN DR WB,,36.144372,-86.71576,,,,,,
ELMROYEN,ELMROYEN,ELM HILL PIKE & ROYAL PKWY EB,,36.151668,-86.677224,,,,,,0
ELMSPEWN,ELMSPEWN,ELM HILL PIKE & SPENCE LN WB,,36.144052,-86.72106,,,,,,
ELMSPEWF,ELMSPEWF,ELM HILL PIKE & SPENCE LN WB,1442 ELM HILL PIKE,36.144025,-86.723261,,,,,,0
ELMSPEEN,ELMSPEEN,ELM HILL PIKE & SPENCE LN EB,1442 ELM HILL PIKE,36.143867,-86.723189,,,,,,0
ELMSPEEM,ELMSPEEM,ELM HILL PIKE  & SPENCE LN EB,ELM HILL PK & SPENCE LN,36.143929,-86.720575,,,,,,0
ELMPPOWM,ELMPPOWM,ELM HILL PIKE & P POOL AVE WB,ELM HILL PK & P POOL AV,36.14442,-86.741041,,,,,,
ELMTWIEN,ELMTWIEN,ELM HILL PIKE & TWIN ELMS CT EB,ELM HILL PK & TWIN ELMS CT,36.144053,-86.738002,,,,,,
ELMARLWM,ELMARLWM,ELM HILL PIKE & ARLINGTON AVE WB,1188 ELM HILL PIKE,36.143775,-86.733183,,,,,,0
ELMWANWN,ELMWANWN,ELM HILL PIKE & WANDA DR WB,ELM HILL PK & WANDA DR,36.150495,-86.696659,,,,,,
EWIBRIWN,EWIBRIWN,EWING DR & BRICK CHURCH PIKE WB,,36.231512,-86.78049,0,,,,,0
EWIEWIWN,EWIEWIWN,EWING DR & EWING LN WB,EWING DR & EWING LANE,36.231059,-86.7766,,,,,,
FAT18SEN,FAT18SEN,FATHERLAND ST & S 18TH ST EB,,36.17301,-86.73886,,,,,,
CHEFOREM,CHEFOREM,CHESTNUT ST & FORT NEGLEY BLVD EB,,36.142159,-86.774589,,,,,,0
FRAHORNN,FRAHORNN,FRANKLIN PIKE & HORNER AVE NB,FRANKLIN PK & HORNER AV,36.12221,-86.775663,,,,,,0
FRABRANF,FRABRANF,FRANKLIN PIKE & BRADFORD AVE NB,8TH AVE S & BRADFORD AVE,36.128846,-86.777885,,,,,,0
FRACRANF,FRACRANF,FRANKLIN PIKE & CRAIGHEAD ST NB,,36.126558,-86.777093,,,,,,0
FRAINVNF,FRAINVNF,FRANKLIN PIKE & INVERNESS AVE NB,US HWY 31 & FRANKLIN PIKE,36.125078,-86.776593,,,,,,
FRAINVSF,FRAINVSF,FRANKLIN PIKE & INVERNESS AVE SB,US HWY 31 & FRANKLIN PIKE,36.124631,-86.776671,,,,,,
GALALTNF,GALALTNF,N GALLATIN PIKE & ALTA LOMA RD NB,1619 GALLATIN PIKE N & ALTA LOMA RD,36.293418,-86.702038,,,,,,0
GALALLSN,GALALLSN,N GALLATIN PK & ALTA LOMA RD SB,1611 GALLATIN PIKE N & ALTA LOMA RD,36.293366,-86.702361,,,,,,0
GALARDNN,GALARDNN,N GALLATIN PIKE & ARDEE AVE NB,GALLATIN PK & ARDEE AV,36.219487,-86.727398,,,,,,0
GALBERNN,GALBERNN,S GALLATIN PIKE & BERKLEY DR NB,S GALLATIN PK & BERKLEY DR,36.24635,-86.721253,,,,,,0
GALBERWF,GALBERWF,S GALLATIN PIKE & BERKLEY DR SB,1221 GALLATIN PIKE S,36.246271,-86.72157,,,,,,0
GALBRONN,GALBRONN,S GALLATIN PIKE & BROADMOOR DR NB,,36.229022,-86.725043,,,,,,
GALBURNN,GALBURNN,GALLATIN PK & BURCHWOOD AV,,36.20057,-86.740034,,,,,,0
GALBURSN,GALBURSN,GALLATIN PK & BURCHWOOD AV,,36.201101,-86.739939,0,,,,,
GALCURSN,GALCURSN,GALLATIN PIKE & CURDWOOD BLVD SB,,36.219947,-86.72741,,,,,,0
GALEMMNN,GALEMMNN,GALLATIN PIKE & EMMITT AVE NB,,36.252894,-86.71689,,,,,,0
GALSTANF,GALSTANF,GALLATIN PIKE & STRATFORD AVE NB,3828 GALLATIN PIKE & STRATFORD AVE,36.214783,-86.730154,,,,,,0
GALGRENN,GALGRENN,GALLATIN PIKE & GREENWOOD AVE NB,GALLATIN AV & W GREENWOOD AV,36.190647,-86.745313,,,,,,1
GALIVENN,GALIVENN,GALLATIN PIKE & IVERSON AVE NB,GALLATIN PK & MAYNOR AV,36.207698,-86.735472,,,,,,
GALEMMSN,GALEMMSN,S GALLATIN PIKE & EMMITT AVE SB,889 GALLATIN PIKE S & EMMITT AVE,36.253528,-86.716746,,,,,,0
GALMAPNF,GALMAPNF,GALLATIN PIKE & MAPLE ST NB,169 GALLATIN PIKE S & MAPLE ST,36.261602,-86.7123,0,,,,,0
GALMAYSN,GALMAYSN,GALLATIN PIKE & MAYNOR AVE SB,,36.207107,-86.736105,,,,,,0
GALEDENF,GALEDENF,GALLATIN PIKE & EDENWOLD RD NB,1507 GALLATIN PIKE N,36.287243,-86.705075,,,,,,0
GALMONSN,GALMONSN,N GALLATIN PIKE & MONTICELLO AVE SB,1503 GALLATIN PIKE N & EDENWOLD RD,36.287054,-86.705431,0,,,,,1
GALOLDSN,GALOLDSN,N GALLATIN PIKE & OLD HICKORY BLVD SB,N GALLATIN PK & OLD HICKORY BV,36.264437,-86.7115,0,,,,,1
GALANDNF,GALANDNF,N GALLATIN PIKE & ANDERSON LN NB,N GALLATIN PK,36.273885,-86.709877,,,,,,0
GALGRESF,GALGRESF,GALLATIN AVE & GREENWOOD AVE SB,217 CHEROKEE RD,36.1902,-86.74568,,,,,,0
GALGILSF,GALGILSF,GALLATIN PIKE & GILOCK ST SB,1091 GILLOCK ST & GALLATIN PIKE,36.214284,-86.730804,,,,,,0
GALCONNN,GALCONNN,GALLATIN PIKE & CONFERENCE DR NB,N GALLATIN PK & TWIN HILLS DR,36.302356,-86.692218,0,,,,,
GRABATSN,GRABATSN,GRANNY WHITE PIKE & BATTLEFIELD DR  SB,GRANNY WHITE PK & BATTLEFIELD DR,36.115327,-86.792019,0,,,,,
GRABATNN,GRABATNN,GRANNY WHITE PIKE & BATTLEFIELD DR NB,GRANNY WHITE PK & BATTLEFIELD DR,36.115166,-86.79194,0,,,,,
GRADRANN,GRADRANN,GRANNY WHITE PIKE & DRAUGHON AVE NB,GRANNY WHITE PIKE & 12TH AVE S,36.110228,-86.792679,,,,,,
GRADRASN,GRADRASN,GRANNY WHITE PIKE & DRAUGHON AVE SB,GRANNY WHITE PK & DRAUGHON AV,36.110451,-86.792803,,,,,,
GRAMORSM,GRAMORSM,GRANNY WHITE PIKE & MORROW AVE SB,GRANNY WHITE PK & MORROW AV,36.104798,-86.796221,,,,,,
GRANALNN,GRANALNN,GRANNY WHITE PIKE & NOELTON AVE NB,GRANNY WHITE PK & NOELTON AV,36.112817,-86.792321,,,,,,
GRANOESN,GRANOESN,GRANNY WHITE PIKE & NOELTON AVE SB,GRANNY WHITE PK & NOELTON AV,36.112987,-86.792433,,,,,,0
GREATHEF,GREATHEF,GREAT CIRCLE RD & ATHENS WAY EB,GREAT CIRCLE RD & CONNECTING ROAD,36.198278,-86.795193,,,,,,
GREATHEM,GREATHEM,GREAT CIRCLE RD & ATHENS WAY EB,GREAT CIRCLE & VANTAGE WY,36.196325,-86.792789,,,,,,
GREVANEN,GREVANEN,GREAT CIRCLE RD & VANTAGE WAY EB,,36.193121,-86.791202,,,0,,,0
HAR10AWN,HAR10AWN,HARRISON ST & 10TH AVE N WB,HARRISON & 10 AVE,36.167302,-86.791287,,,,,,
HAR8AWF,HAR8AWF,HARRISON ST & 8TH AVE N WB,,36.168367,-86.788962,,,,,,
HARBOSWM,HARBOSWM,HARDING PIKE & BOSLEY SPRINGS RD WB,,36.126788,-86.845188,,,,,,0
HARLEANN,HARLEANN,HARDING PIKE & LEAKE AVE NB,HARDING PK & 7TH AV N,36.105156,-86.868423,,,,,,
HARHAREN,HARHAREN,HARDING PIKE & HARDING PL EB,HARDING RD & HARDING PLACE,36.101951,-86.870292,,,,,,0
HARHARWN,HARHARWN,HARDING PL & HARDING MALL WB,,36.080547,-86.722833,,,,,,
HARTANWF,HARTANWF,HARDING PL & TANGLEWOOD CT WB,HARDING PL & HUMBER DR,36.081633,-86.714151,,,,,,1
HARJONWN,HARJONWN,HARDING PIKE & JONQUIL DR WB,,36.080494,-86.717779,,,,,,0
HARPOSSN,HARPOSSN,HARDING PIKE & POST RD SB,HARDING & LEAKE AVE,36.104123,-86.869403,,,,,,
HARBELNN,HARBELNN,HARDING PIKE & BELLE MEADE BLVD NB,4806 HARDING PIKE & FRANSWORTH DR,36.119246,-86.855264,,,,,,0
HARHILLW,HARHILLW,HARDING PIKE & HILLWOOD BLVD WB,HARDING PK & GARDNER DR,36.121384,-86.852753,,,,,,2
HARPAGSN,HARPAGSN,HARDING PIKE & PAGE RD SB,,36.100465,-86.871159,,,,,,0
HARTAMWF,HARTAMWF,HARDING PL & TAMPA DR WB,,36.08259,-86.711049,,,,,,1
HARVINWN,HARVINWN,HARDING PIKE & VINE CT WB,HARDING PK & VINE CT,36.129868,-86.839437,,,,,,
HARVINEN,HARVINEN,HARDING PIKE & VINE CT EB,HARDING PK & VINE CT,36.129538,-86.839827,,,,,,
HARWHBWM,HARWHBWM,HARDING PIKE & WHITE BRIDGE WB,4628 HARDING PIKE,36.12324,-86.850219,,,,,,0
HARBOSWN,HARBOSWN,HARDING PIKE & BOSLEY SPRINGS RD WB,HARDING & WOODLAWN,36.127696,-86.843826,,,,,,
HER11AWN,HER11AWN,HERMAN ST & 11TH AVE N WB,HERMAN & 11 AVE,36.168145,-86.794374,,,,,,
HER14AEN,HER14AEN,HERMAN ST & 14TH AVE N EB,HERMAN ST & 14TH AV N,36.166205,-86.798497,,,,,,
HER24TWN,HER24TWN,HERMAN ST & 24TH AVE N WB,HERMAN & 24 AVE,36.162189,-86.81178,,,,,,
HER25AWN,HER25AWN,HERMAN ST & 25TH AVE N WB,HERMAN & 25 AVE,36.162366,-86.814559,,,,,,
HER25AEN,HER25AEN,HERMAN ST & 25TH AVE N EB,HERMAN ST & 25TH AV N,36.162273,-86.814615,,,,,,1
JAC17AEN,JAC17AEN,JACKSON ST & 17TH AVE N EB,JACKSON ST & 17TH AV N,36.166302,-86.803747,,,,,,
HERDRIWN,HERDRIWN,HERMITAGE AVE & DRIFTWOOD ST WB,US HWY 70 & DRIFTWOOD ST,36.154836,-86.758268,,,,,,0
HERDRISF,HERDRISF,HERMITAGE AVE & DRIFTWOOD ST SB,,36.154664,-86.758368,,,,,,
HERLINWF,HERLINWF,HERMITAGE AVE & LINDSLEY AVE WB,,36.15508,-86.763995,,,,,,0
HEREDGEN,HEREDGEN,HERMITAGE AVE & EDGAR ST EB,HERMITAGE AV & LITTLE GREEN ST,36.153225,-86.749969,0,,,,,
HERMIDSF,HERMIDSF,HERMITAGE AVE & MIDDLETON ST SB,,36.155744,-86.766723,0,,,,,
HERLEAWN,HERLEAWN,HERMITAGE AVE & LEA AVE WB,,36.156648,-86.76851,,,,,,
HERWARWN,HERWARWN,HERMAN ST & WARREN ST WB,,36.168499,-86.793355,,,,,,
HICOCANN,HICOCANN,HICKORY PLAZA DR & OCALA DR NB,,36.050659,-86.716055,,,,,,0
HILCRESN,HILCRESN,HILLSBORO PIKE & CRESTMOOR RD SB,3757 HILLSBORO PIKE,36.110036,-86.811595,0,,,,,0
HILGOLSF,HILGOLSF,HILLSBORO PIKE & GOLF CLUB LN SB,3225 HILLSBORO PIKE & GOLF CLUB LN,36.117639,-86.810283,,,,,,0
HILGOLNF,HILGOLNF,HILLSBORO PIKE & GOLF CLUB LN NB,HILLSBORO PK & GOLF CLUB LN,36.117949,-86.809911,,,,,,0
HILGRASN,HILGRASN,HILLSBORO PIKE & GRAYBAR LN SB,,36.111281,-86.811431,,,,,,
HILGRANN,HILGRANN,HILLSBORO PIKE & GRAYBAR LN NB,,36.111099,-86.811197,,,,,,0
HILSHASN,HILSHASN,HILLSBORO PIKE & SHARONDALE DR SB,,36.120733,-86.808043,,,,,,0
21AWOONF,21AWOONF,21ST AVE S & WOODLAWN DR NB,HILLSBORO & WOODLAWN,36.125435,-86.805294,,,,,,0
HILWOOSN,HILWOOSN,HILLSBORO PIKE & WOODMONT BLVD SB,,36.114169,-86.811039,,,,,,
HILWOONM,HILWOONM,HILLSBORO PIKE & WOODMONT BLVD NB,,36.11461,-86.810695,,,,,,0
H70BAPWM,H70BAPWM,HWY 70 S & BAPTIST BELLEVUE MEDICAL WB,HWY 70 S & BAPTIST BELLEVUE MEDICAL CENTER,36.078807,-86.951223,,,,,,0
HWYSAWWM,HWYSAWWM,HWY 70 S & SAWYER BROWN WB,HWY 70 S & BELLEVUE CENTER,36.077742,-86.947539,,,,,,
H70CARSN,H70CARSN,HWY 70 S & CARNAVON PKWY WB,,36.089861,-86.890964,,,,,,
H70COLEF,H70COLEF,HWY 70 S & COLEY DAVIS RD EB,,36.078866,-86.952313,,,,,,0
H70COLEM,H70COLEM,HWY 70 S & COLICE JEANNE RD EB,HWY 70 S & DOLCE JEANNE,36.073839,-86.934652,,,,,,0
H70BROEF,H70BROEF,HWY 70 S & BROOKMONT TR EB,,36.080517,-86.900418,,,,,,
H70ERIEN,H70ERIEN,HWY 70 S & ERIN LN EB,,36.078285,-86.909009,,,,,,1
H70ERIWF,H70ERIWF,HWY 70 S & ERIN LN WB,RAMP & USHY 70S,36.078448,-86.909294,,,,,,0
H70HICEN,H70HICEN,HWY 70 S & HICKS LN EB,,36.073828,-86.926547,,,,,,0
H70HICWN,H70HICWN,HWY 70 S & HICKS RD WB,STATE HWY 1 & MEMPHIS BRISTOL HWY,36.074021,-86.92593,,,,,,
STPLESPR,STPLESPR,HWY 70 S STAPLES PARK AND RIDE EB,HWY 70 S & MALL ENTRANCE,36.077513,-86.947762,0,,,,,
H70OLDEF,H70OLDEF,HWY 70 S & OLD HICKORY BLVD EB,7087 USHY 70S,36.074666,-86.91989,,,,,,0
H70OLDWF,H70OLDWF,HWY 70 S & OLD HARDING PIKE WB,70 S & OLD HARDING PK,36.074125,-86.923236,,,,,,0
HWYPEREN,HWYPEREN,HWY 70 S & PERCY WARNER BLVD EB,HIGHWAY 70 S & 5TH AV N,36.084661,-86.894509,,,,,,0
